8202381820,0.184921518,0.067622967,-0.435530722,0.872415066
8203777020,0.185231507,0.066693112,-0.431317687,0.874540865
8205172220,0.185537145,0.065762185,-0.427095085,0.876645684
8206567420,0.185837641,0.06483034,-0.422863573,0.878729582
8207962620,0.186133191,0.063897021,-0.418622732,0.880792677
8209357820,0.186424464,0.062963404,-0.414372951,0.882834554
8210753020,0.186710685,0.062028371,-0.410114467,0.88485539
8212148220,0.186992079,0.061092064,-0.405847043,0.886854947
8213543420,0.187268734,0.06015522,-0.401570916,0.88883394
8214938620,0.187540993,0.059217744,-0.397286475,0.890791416
8216333820,0.187807977,0.058279388,-0.392993361,0.892727435
8217729020,0.188070625,0.05733984,-0.388692081,0.894642949
8219124220,0.188327909,0.056399737,-0.384382635,0.89653641
8220519420,0.188580498,0.055458561,-0.380064696,0.898408473
8221914620,0.188828528,0.054516766,-0.375739068,0.900259972
8223309820,0.189071715,0.053574063,-0.371405274,0.902089417
8224705020,0.189310133,0.052631136,-0.367064148,0.903898001
8226100220,0.189543873,0.051687408,-0.362714946,0.905685306
8227495420,0.189772561,0.050742514,-0.358358204,0.907450676
8228890620,0.189996839,0.04979727,-0.353993952,0.909194887
8230285820,0.190216213,0.048851375,-0.349622369,0.910917938
8231681020,0.190430552,0.047904816,-0.345243454,0.912618756
8233076220,0.190639913,0.046957541,-0.340857327,0.914298475
8234471420,0.190845013,0.046010058,-0.336464345,0.915956378
8235866620,0.191045389,0.045062058,-0.332064241,0.917593479
8237261820,0.191240564,0.044113603,-0.32765761,0.919207752
8238657020,0.19143109,0.043164253,-0.323244065,0.920801342
8240052220,0.191616878,0.0422148,-0.318823963,0.922373116
8241447420,0.191797987,0.041264981,-0.314397156,0.923923254
8242842620,0.191974163,0.040314328,-0.309963524,0.925451458
8244237820,0.19214578,0.039363746,-0.305524379,0.926958263
8245633020,0.192312419,0.038412578,-0.301078588,0.928442955
8247028220,0.192474261,0.037461348,-0.296627223,0.929906309
8248423420,0.19263123,0.036509316,-0.292169333,0.931347668
8249818620,0.192783773,0.035557263,-0.287705481,0.932767451
8251213820,0.192931563,0.03460487,-0.283236176,0.934164941
8252609020,0.193074122,0.033652406,-0.27876091,0.935541272
8254004220,0.193212315,0.032699719,-0.274280638,0.936895192
8255399420,0.193345875,0.031746328,-0.269794554,0.938227892
8256794620,0.193474576,0.030793404,-0.265303224,0.93953836
8258189820,0.193598628,0.029840063,-0.260806441,0.940827012
8259585020,0.193717822,0.028886637,-0.256304681,0.942093611
8260980220,0.193832204,0.027933111,-0.251798034,0.943338335
8262375420,0.193941817,0.026979568,-0.247286275,0.944561243
8263770620,0.194046929,0.026025794,-0.242769435,0.945762277
8265165820,0.194147408,0.025072135,-0.23824881,0.946941674
8266561020,0.19424285,0.02411828,-0.233722419,0.948098779
